ticket_id,account_id_hashed,timestamp,text,category,keyword_hits,n_hits,amount_reference,likely_fraud_related
TCK000954,H10418,2026-07-09 10:17:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000955,H65378,2026-07-06 02:05:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000956,H16817,2026-06-18 20:20:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000957,H78738,2026-07-28 08:07:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000958,H94782,2026-06-12 18:43:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000959,H32940,2026-06-18 18:04:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000960,H11075,2026-07-10 11:55:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000961,H44545,2026-06-19 23:13:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000962,H30829,2026-06-30 19:40:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000963,H70455,2026-07-19 03:22:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000964,H58096,2026-07-15 08:57:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000965,H85919,2026-07-13 02:27:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000966,H32184,2026-06-23 21:52:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000967,H22463,2026-07-04 11:59:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000968,H96765,2026-07-21 19:58:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000969,H84434,2026-06-10 18:04:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000970,H17436,2026-07-05 04:09:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000971,H53687,2026-06-16 10:40:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000972,H69025,2026-06-18 20:38:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000973,H12641,2026-07-09 04:10:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000974,H43801,2026-06-01 16:40:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000975,H01233,2026-06-21 11:42:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000976,H53687,2026-07-30 15:40:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000977,H17351,2026-07-01 00:41:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000978,H31956,2026-06-21 13:58:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000979,H41501,2026-06-01 10:38:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000980,H50958,2026-07-14 02:38:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000981,H17351,2026-07-22 21:43:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK000982,H00304,2026-06-19 20:21:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000983,H30462,2026-07-14 03:25:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000984,H54667,2026-06-20 11:03:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000985,H91035,2026-07-22 00:18:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000986,H00886,2026-07-30 17:56:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000987,H10041,2026-07-08 20:59:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000988,H23245,2026-07-04 22:48:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000989,H68425,2026-06-23 19:01:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000990,H86477,2026-07-10 10:31:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000991,H38604,2026-06-18 04:29:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000992,H55760,2026-06-06 05:06:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000993,H88813,2026-06-28 14:22:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000994,H93392,2026-06-15 08:32:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000995,H08746,2026-07-07 02:13:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000996,H51868,2026-06-16 15:46:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000997,H47659,2026-06-04 16:12:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000998,H03113,2026-07-15 22:07:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000999,H79723,2026-06-03 02:23:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK001000,H69265,2026-06-19 13:31:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001001,H98014,2026-06-23 08:02:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001002,H29936,2026-06-29 14:39:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001003,H58041,2026-07-30 21:08:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001004,H64966,2026-06-12 08:05:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001005,H90342,2026-06-21 05:32:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001006,H30129,2026-06-20 00:18:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK001007,H04178,2026-07-24 19:59:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001008,H36659,2026-07-16 00:57:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001009,H19550,2026-06-02 09:15:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001010,H37980,2026-06-17 04:05:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001011,H05062,2026-07-24 14:12:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001012,H71095,2026-07-08 15:50:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001013,H09573,2026-06-11 20:35:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001014,H81233,2026-07-18 04:46:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001015,H89794,2026-06-17 19:33:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001016,H37398,2026-07-19 04:22:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001017,H18123,2026-06-24 18:53:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001018,H25430,2026-07-09 05:13:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001019,H36830,2026-07-07 03:26:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001020,H33208,2026-06-27 08:55:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001021,H09984,2026-07-08 16:27:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001022,H05593,2026-06-21 03:37:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001023,H50958,2026-07-16 23:19:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001024,H63302,2026-07-19 11:35:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001025,H32244,2026-07-11 20:36:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001026,H51389,2026-06-16 10:40:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK001027,H42882,2026-06-08 06:32:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001028,H21975,2026-07-04 01:28:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001029,H37398,2026-07-25 22:01:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001030,H14723,2026-06-10 16:30:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001031,H65317,2026-06-02 01:02:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001032,H99533,2026-06-09 21:07:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001033,H23271,2026-07-18 07:57:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001034,H33205,2026-07-15 09:35:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001035,H80263,2026-06-21 14:22:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001036,H07218,2026-07-15 23:41:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001037,H43064,2026-07-13 02:39:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001038,H97108,2026-06-29 09:36:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001039,H30129,2026-07-21 19:00:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001040,H02045,2026-06-11 05:09:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK001041,H13444,2026-06-04 22:40:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001042,H56199,2026-06-26 01:33:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001043,H20232,2026-06-29 15:29:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001044,H41143,2026-07-22 21:19:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001045,H45456,2026-07-20 03:01:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001046,H12997,2026-06-24 18:38:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001047,H90912,2026-07-26 07:12:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK001048,H15702,2026-06-29 15:37:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001049,H90389,2026-07-25 12:32:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001050,H20475,2026-07-21 14:46:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK001051,H78079,2026-06-02 19:57:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001052,H34004,2026-06-19 01:15:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001053,H72384,2026-06-14 03:03:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001054,H37468,2026-07-25 09:38:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001055,H90372,2026-06-28 19:15:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001056,H99533,2026-06-22 22:32:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK001057,H12819,2026-06-30 06:46:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001058,H93009,2026-07-15 13:39:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001059,H76754,2026-07-17 09:56:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001060,H60206,2026-06-01 16:19:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001061,H65442,2026-06-28 07:42:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001062,H50010,2026-07-28 01:58:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001063,H61989,2026-07-18 03:53:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001064,H97906,2026-07-18 13:00:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001065,H31956,2026-06-18 17:08:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001066,H30699,2026-07-08 15:53:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001067,H38087,2026-06-05 15:43:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001068,H19965,2026-07-18 11:38:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001069,H49529,2026-06-09 04:43:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001070,H45298,2026-07-27 10:00:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001071,H05672,2026-06-20 22:53:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001072,H76427,2026-06-28 01:36:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001073,H78303,2026-07-14 05:22:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001074,H28506,2026-06-13 16:07:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001075,H14487,2026-06-15 10:03:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK001076,H09223,2026-06-29 07:53:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001077,H71509,2026-06-20 03:10:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001078,H99371,2026-07-25 22:13:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001079,H07851,2026-07-18 18:34:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001080,H32298,2026-07-03 04:47:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001081,H02552,2026-07-23 13:09:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001082,H31171,2026-06-12 20:01:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001083,H38457,2026-06-08 05:53:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001084,H46130,2026-07-30 00:04:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001085,H92677,2026-06-28 06:17:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001086,H31151,2026-06-07 01:14:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK001087,H10500,2026-06-30 20:06:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001088,H49869,2026-07-06 21:16:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001089,H89000,2026-06-02 05:45:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001090,H63019,2026-06-17 05:29:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001091,H45698,2026-06-08 23:28:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK001092,H55350,2026-07-14 10:01:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK001093,H29359,2026-06-12 21:08:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001094,H14177,2026-07-14 05:38:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001095,H60259,2026-06-02 21:22:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001096,H73584,2026-06-24 09:04:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001097,H72320,2026-07-03 17:17:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001098,H20232,2026-06-16 12:14:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001099,H02904,2026-06-29 01:42:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001100,H80263,2026-06-07 22:15:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK001101,H93113,2026-07-13 06:18:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001102,H49529,2026-07-28 05:05:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001103,H08746,2026-07-26 15:12:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK001104,H33613,2026-07-28 02:31:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001105,H05481,2026-07-21 23:18:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK001106,H94967,2026-06-27 12:17:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001107,H14177,2026-07-24 01:42:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK001108,H97251,2026-06-03 09:31:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001109,H41285,2026-06-17 05:25:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001110,H44125,2026-07-07 11:03:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001111,H33167,2026-07-23 09:31:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001112,H36830,2026-07-03 16:18:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001113,H98899,2026-06-27 17:53:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001114,H22828,2026-06-22 12:12:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001115,H87815,2026-06-14 20:19:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001116,H14778,2026-06-13 11:25:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001117,H18042,2026-07-13 23:21:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001118,H93824,2026-07-28 07:33:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001119,H52443,2026-06-21 22:20:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001120,H90436,2026-06-06 10:46:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001121,H19381,2026-06-24 03:45:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001122,H81729,2026-07-20 14:07:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001123,H70083,2026-06-08 12:07:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001124,H20644,2026-07-02 20:14:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001125,H92084,2026-07-13 05:13:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001126,H44866,2026-07-08 23:30:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK001127,H00191,2026-06-10 20:41:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001128,H42882,2026-06-11 14:22:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001129,H39189,2026-06-04 17:18:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001130,H20108,2026-06-17 23:15:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001131,H91269,2026-07-14 18:16:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001132,H74723,2026-06-02 19:29:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001133,H43063,2026-06-12 17:37:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK001134,H00304,2026-06-19 18:09:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001135,H97690,2026-06-02 13:44:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001136,H31956,2026-06-16 11:57:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001137,H57441,2026-07-16 08:33:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK001138,H14723,2026-06-18 00:55:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK001139,H87815,2026-06-24 09:38:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001140,H18497,2026-06-09 05:56:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001141,H66165,2026-06-21 00:10:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001142,H61989,2026-07-03 05:42:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK001143,H16910,2026-07-30 22:15:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001144,H00680,2026-07-09 14:57:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001145,H23261,2026-07-21 01:26:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK001146,H76110,2026-07-11 00:08:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001147,H91269,2026-07-18 08:22:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001148,H40696,2026-07-23 03:46:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001149,H34795,2026-06-30 02:01:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001150,H02208,2026-07-07 20:16:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001151,H38408,2026-06-29 09:19:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK001152,H05941,2026-07-25 02:53:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001153,H54556,2026-07-07 16:30:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001154,H75446,2026-06-12 12:42:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001155,H37849,2026-06-28 05:01:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK001156,H02289,2026-06-05 08:11:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001157,H65378,2026-06-19 00:58:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001158,H29799,2026-07-23 03:08:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001159,H13485,2026-06-02 17:17:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001160,H27325,2026-07-06 15:50:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001161,H01233,2026-06-05 10:09:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK001162,H35418,2026-06-28 13:58:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001163,H23913,2026-06-19 01:55:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001164,H53289,2026-07-20 20:30:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001165,H04023,2026-06-28 06:49:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001166,H40766,2026-06-19 06:12:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK001167,H83903,2026-06-05 07:46:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK001168,H37181,2026-07-26 01:20:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001169,H52443,2026-06-21 07:47:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK001170,H13878,2026-07-30 03:37:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001171,H50509,2026-06-11 23:06:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001172,H40766,2026-07-15 22:12:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001173,H92523,2026-06-22 21:21:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001174,H28920,2026-07-11 06:24:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001175,H14723,2026-06-07 22:57:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001176,H89814,2026-06-28 22:25:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001177,H31725,2026-06-25 02:43:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001178,H93824,2026-06-29 11:47:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001179,H35283,2026-07-11 16:24:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001180,H95091,2026-06-23 14:06:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001181,H38108,2026-06-21 12:12:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001182,H67531,2026-06-26 08:25:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK001183,H80565,2026-06-07 16:34:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001184,H69534,2026-06-30 03:50:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001185,H35451,2026-07-25 06:37:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK001186,H38327,2026-06-11 15:12:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001187,H89794,2026-07-05 13:25:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK001188,H80490,2026-06-30 03:35:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001189,H20475,2026-06-30 06:49:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
