ticket_id,account_id_hashed,timestamp,text,category
TCK001121,H06144,2026-07-11 06:07:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001122,H77720,2026-06-22 14:11:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001123,H94335,2026-07-24 12:40:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001124,H95498,2026-07-18 09:10:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001125,H50760,2026-06-12 12:14:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001126,H29061,2026-07-07 22:58:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001127,H33743,2026-06-11 06:42:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001128,H74146,2026-06-29 03:21:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001129,H98394,2026-06-14 21:44:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001130,H65188,2026-06-11 10:13:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001131,H85506,2026-07-25 07:19:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001132,H13880,2026-07-10 15:35:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover
TCK001133,H24948,2026-06-14 15:13:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001134,H16166,2026-06-21 06:06:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001135,H66342,2026-06-27 10:26:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001136,H66628,2026-07-30 20:55:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001137,H95142,2026-06-10 08:12:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001138,H13574,2026-06-10 20:22:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001139,H47990,2026-06-17 16:41:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001140,H69446,2026-07-26 08:31:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001141,H75334,2026-06-09 00:23:00,I was billed for a bill payment that never went through.,billing_dispute
TCK001142,H68025,2026-07-06 18:15:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001143,H58548,2026-07-26 11:45:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001144,H77751,2026-06-27 06:02:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001145,H00978,2026-07-03 00:01:00,I was billed for a bill payment that never went through.,billing_dispute
TCK001146,H38073,2026-07-25 10:18:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001147,H37012,2026-06-16 01:28:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001148,H99530,2026-06-30 23:45:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover
TCK001149,H19042,2026-07-08 15:42:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001150,H29701,2026-07-30 10:44:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001151,H47990,2026-06-04 15:28:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001152,H52010,2026-06-22 09:36:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001153,H71005,2026-07-22 00:04:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001154,H00184,2026-06-21 17:48:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001155,H80537,2026-06-06 07:31:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK001156,H72509,2026-07-23 00:51:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001157,H37563,2026-07-03 12:32:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001158,H76294,2026-07-19 18:27:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover
TCK001159,H18187,2026-06-17 23:36:00,I was billed for a bill payment that never went through.,billing_dispute
TCK001160,H52154,2026-07-28 01:18:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001161,H06252,2026-07-14 12:34:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001162,H48325,2026-06-05 07:46:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001163,H46118,2026-06-06 07:50:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001164,H93870,2026-06-01 04:07:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001165,H69719,2026-07-24 20:55:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK001166,H14582,2026-07-08 17:59:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK001167,H33865,2026-07-29 08:41:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001168,H98936,2026-06-27 05:34:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001169,H33997,2026-07-07 19:20:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK001170,H50713,2026-07-14 07:04:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001171,H68066,2026-07-02 01:46:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001172,H39012,2026-07-03 23:34:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001173,H91291,2026-06-06 21:22:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001174,H31763,2026-07-14 09:48:00,I was billed for a bill payment that never went through.,billing_dispute
TCK001175,H75294,2026-07-13 08:34:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001176,H77024,2026-06-29 19:53:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001177,H57522,2026-07-14 07:18:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001178,H82313,2026-06-04 06:36:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001179,H08681,2026-07-25 01:26:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001180,H42724,2026-06-16 07:35:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001181,H53422,2026-07-28 18:59:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001182,H87569,2026-07-19 00:30:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001183,H96197,2026-06-08 23:08:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001184,H24833,2026-07-13 22:09:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001185,H67091,2026-07-16 23:19:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001186,H03552,2026-06-12 10:24:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001187,H69165,2026-07-17 02:19:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001188,H49617,2026-06-26 21:11:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001189,H57801,2026-06-15 05:43:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001190,H29580,2026-07-28 17:23:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001191,H76158,2026-07-13 22:10:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001192,H85901,2026-06-04 20:39:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001193,H18825,2026-07-27 07:35:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK001194,H10832,2026-07-25 18:43:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK001195,H38200,2026-07-08 11:13:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001196,H20696,2026-07-28 17:40:00,I was billed for a bill payment that never went through.,billing_dispute
TCK001197,H91322,2026-06-09 16:29:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001198,H13872,2026-06-04 00:40:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001199,H10391,2026-06-08 17:54:00,What documents do I need to upgrade my account tier?,general_inquiry
